name,label,parent_id
937751,Adalpur Samdhu SC,385358
483674,Adampur,994087
106346,Adampur,100823
15694,Adampur,886159
382064,Adampur Barethi HWC,357759
913933,Adampur Bhansi HWC,357759
16771,Adampur SC,737195
556317,Adampur SC,405472
65613,Adampur SC,222176
839299,Adampur SC,142833
190606,Adampur SC Khatgaon PHC Biloli,123838
496977,Adampur Ummed,758222
217605,Adani,123147
146494,Adapalli Mall SC,111731
38914,Adar SUB Center,290322
129093,Adare SC,112331
476055,Adari SUB Center,328877
321556,Adarpura (AAM),378506
712981,Adarsh Colony,387372
715175,Adarsh Nagar UPHC,210407
203544,Adas,124059
124446,Adasa,110182
182591,Adasi,109037
913123,Adauli SC,822783
197701,Adawad SC,119739
508567,Additional Subcenter Derawa,747789
567404,Additional Subcenter Girdbadgau,747789
300109,Additional Subcenter Lalanagar,747789
197010,Adegaon SC,122459
139888,Adegaonsc Masal PHC,109390
209814,Adegoan SUB Center,126619
176151,Adgaon BK SUB Center,108919
147671,Adgaon HWC,116407
167001,Adgaon KHU SUB Center,108919
197633,Adgaon SC,119761
198339,Adgaon SC,119866
185750,Adgaon SC,117732
100451,Adgaon SC,100245
157289,Adgaon SC Umbarkhed PHC,118611
162626,Adgaon Sarak,110249
236150,Adgav SUB Center,124995
107244,Adgodwa,100749
195549,Adha,121218
401279,Adhaiya,350513
386835,Adhanpur SC,953167
807898,Adhari Purwa,100824
203638,Adharwad,124496
493702,Adhawal Khurd,659234
51534,Adhawan(AN),450728
427060,Adheenpur,749141
360061,Adhiyapur SC,339172
460756,Adhkata Nazrana SC,474643
856958,Adhouli,350513
85806,Adhrori SC,796054
494701,Adilpur,328983
687152,Adilpur,100738
664786,Adilpur (SC),558440
744558,Ading SC,749365
208425,Adivali,123352
834684,Adiyar SC A,705895
28152,Adiyar SC B,705895
37047,Adjara,962965
143666,Adkhal,111682
323712,Adleshpur SC,722412
594025,Adnauri SC Maholi,851715
122771,Adol BK SC,108815
95559,Adoli,589804
352406,Adoli,978292
167125,Adoli SC NO 5,117758
126941,Adool BU SC,108879
122738,Adool Khurd SC,108879
759236,Adra SUB Center,567106
452903,Adresh Nangla,641168
598916,Adsadh SC,761387
203655,Adsare BK,124496
120469,Adsul SC,108711
361265,Aduki SC,441484
124305,Advihir SC,108793
311965,Adwari,821519
200900,Adyal,122076
134327,Adyal SC,111086
157910,Adyal TR,112289
844765,Aeja,707861
424698,Aelahi,106566
551421,Aelai,394341
832508,Afjalpur Loot SC GJ,373981
801694,Afjalpur Santon,298181
854482,Afoi,394341
820939,Afoiya SC,698120
473127,Afsariya (SC),641804
44915,Afsariya SC,636098
915801,Aftab Nagar,95412
943517,Afzalpur (SC),872202
994694,Afzalpur Daroli,707333
833370,Afzalpurwari,264822
300443,Agahuwa SC,623052
540356,Agai SC,263904
5951,Agai SC,820067
168770,Agalambe SC,120702
148412,Agalgaon SC,111809
161866,Agalgaon SC 5,113127
564250,Agampur SC,907282
684868,Agapur,696145
261421,Agapur SC,555110
799605,Agarapatti,367468
102349,Agardanda,100225
